word,years,source_files,source_difficulties
crannies,2025,2025 Words of Champion _1_.pdf,Three Bee
crate,2020,2020 Words_of_the_Champions.pdf,One Bee
crawl,2024,2024 Words of the Champions.pdf,Three Bee
crayfish,2024,2024 Words of the Champions.pdf,Three Bee
crayon,2020; 2021,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf,One Bee
creak,2022,2022 Words of the Champions_low_ink_printable.pdf,Two Bee
cream,2022; 2023; 2024; 2025,2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,Three Bee; Two Bee
creances,2024,2024 Words of the Champions.pdf,Three Bee
crease,2021,2021_Printable_Words of the Champions.pdf,One Bee
create,2024; 2025,2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,Three Bee
created,2025,2025 Words of Champion _1_.pdf,Three Bee
creating,2022; 2023; 2024; 2025,2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,Three Bee; Two Bee
credence,2022; 2023; 2024; 2025,2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,Three Bee; Two Bee
credit,2024; 2025,2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,Three Bee
credulity,2020; 2021; 2022; 2023; 2024; 2025,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,One Bee; Three Bee; Two Bee
creeks,2024,2024 Words of the Champions.pdf,Three Bee
creel,2024; 2025,2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,Three Bee
creelboniface,2023,2023_Words_of_the_Champions.pdf,Two Bee
creosote,2025,2025 Words of Champion _1_.pdf,Three Bee
