word,definition,example_sentence,source_difficulty,difficulty_level,difficulty_name,ai_difficulty_level,ai_difficulty_name,phonetic_transparency_score,word_frequency_score,morphology_score,etymology_score,difficulty_calculation_method,part_of_speech,pronunciation_guide,etymology,etymology_source,memory_tips,alternate_spellings,language_origin,definition_source,source_names,source_difficulties,frequency,original_source,source_access_date
albeit,Although; even though; notwithstanding that.,"The plan was risky, _____ necessary for success.",One Bee; Three Bee; Two Bee,,,,,1.0,3.0,1.0,4.0,4-factor weighted model (overall_score: 2.10),conjunction,awl-BEE-it (emphasis on second syllable),From Middle English 'al be it' meaning 'although it be',Claude,Think 'all-be-it' - even though it may be,,Middle English,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,3.0,Scripps National Spelling Bee Words of the Champions (2020; 2021; 2022; 2023; 2024; 2025),2025-08-19
albertadifficulty,ERROR: This appears to be two words incorrectly joined together: 'alberta' (a Canadian province) + 'difficulty' (state of being hard).,The _____ needs to be separated into 'alberta difficulty'.,Two Bee,,,,,1.0,4.0,1.0,4.0,4-factor weighted model (overall_score: 2.35),error,al-BER-tuh dif-i-kuhl-tee,Combined word error requiring separation,Claude,This should be two separate words: Alberta + difficulty,,Combined Error,Claude,Scripps National Spelling Bee,Two Bee,4.0,Scripps National Spelling Bee Words of the Champions (2023),2025-08-19
albion,An ancient poetic name for Britain or England; the white cliffs.,The ships approached the shores of _____ at dawn.,Two Bee,,,,,1.0,3.0,1.0,2.0,4-factor weighted model (overall_score: 1.70),noun,AL-bee-uhn (emphasis on first syllable),"From Latin 'albus' meaning 'white', referring to the white cliffs of Dover",Claude,Think 'alba-ion' - white island (Britain),,Latin,Claude,Scripps National Spelling Bee,Two Bee,3.0,Scripps National Spelling Bee Words of the Champions (2022),2025-08-19
albums,"Plural of album; collections of photographs, recordings, or other items.",The musician released three _____ in one year.,Three Bee,,,,,1.0,3.0,1.0,2.0,4-factor weighted model (overall_score: 1.70),noun,AL-buhms (emphasis on first syllable),From Latin 'album' meaning 'white tablet' where Romans wrote announcements,Claude,Think 'alba-ums' - white collections,,Latin,Claude,Scripps National Spelling Bee,Three Bee,3.0,Scripps National Spelling Bee Words of the Champions (2025),2025-08-19
albuquerque,"The largest city in New Mexico, United States.",The family moved to _____ for the warm climate.,Three Bee,,,,,1.0,4.0,1.0,4.0,4-factor weighted model (overall_score: 2.35),proper noun,AL-buh-kur-kee (emphasis on first syllable),"Named after Spanish Duke of Alburquerque, from Arabic 'al-burqueque' meaning 'place of cork oaks'",Claude,Think 'Alba-quirky' - a quirky southwestern city,,Spanish/Arabic,Claude,Scripps National Spelling Bee,Three Bee,4.0,Scripps National Spelling Bee Words of the Champions (2024),2025-08-19
alcarraza,A porous earthenware water jar used for cooling water by evaporation.,The _____ kept the water cool in the desert heat.,Three Bee,,,,,1.0,4.0,1.0,4.0,4-factor weighted model (overall_score: 2.35),noun,al-kah-RAH-sah (emphasis on third syllable),"From Spanish, ultimately from Arabic 'al-kurraza'",Claude,Think 'al-car-raza' - a car-sized water vessel,,Spanish/Arabic,Claude,Scripps National Spelling Bee,Three Bee,4.0,Scripps National Spelling Bee Words of the Champions (2024; 2025),2025-08-19
alcarrazadifficulty,ERROR: This appears to be two words incorrectly joined together: 'alcarraza' (water jar) + 'difficulty' (state of being hard).,The _____ needs to be separated into 'alcarraza difficulty'.,Two Bee,,,,,1.0,4.0,1.0,4.0,4-factor weighted model (overall_score: 2.35),error,al-kah-RAH-sah dif-i-kuhl-tee,Combined word error requiring separation,Claude,This should be two separate words: alcarraza + difficulty,,Combined Error,Claude,Scripps National Spelling Bee,Two Bee,4.0,Scripps National Spelling Bee Words of the Champions (2023),2025-08-19
alembroth,"An alchemical salt, specifically a mixture of mercury chloride and ammonium chloride.",The alchemist prepared _____ for his transmutation experiments.,Three Bee,,,,,2.0,4.0,1.0,4.0,4-factor weighted model (overall_score: 2.65),noun,uh-LEM-broth (emphasis on second syllable),"From Arabic 'al-ambrut', an alchemical term",Claude,Think 'a-lem-broth' - an alchemical broth,,Arabic,Claude,Scripps National Spelling Bee,Three Bee,4.0,Scripps National Spelling Bee Words of the Champions (2025),2025-08-19
alexandria,"An ancient city in Egypt, founded by Alexander the Great; also various cities named after it.",The famous lighthouse of _____ was one of the Seven Wonders.,Three Bee,,,,,1.0,4.0,1.0,3.0,4-factor weighted model (overall_score: 2.15),proper noun,al-ig-ZAN-dree-uh (emphasis on third syllable),"Named after Alexander the Great, from Greek 'Alexandreia'",Claude,Think 'Alexander-ia' - Alexander's city,,Greek,Claude,Scripps National Spelling Bee,Three Bee,4.0,Scripps National Spelling Bee Words of the Champions (2025),2025-08-19
alfresco,"In the open air; outdoors, especially for dining.",They enjoyed an _____ dinner under the stars.,One Bee; Two Bee,,,,,1.0,4.0,1.0,3.0,4-factor weighted model (overall_score: 2.15),adjective/adverb,al-FRES-koh (emphasis on second syllable),From Italian 'al fresco' meaning 'in the fresh (air)',Claude,Think 'al-fresh-co' - eating in fresh air,,Italian,Claude,Scripps National Spelling Bee,One Bee; Two Bee,4.0,Scripps National Spelling Bee Words of the Champions (2020; 2021; 2022),2025-08-19
alfvén,"Relating to Hannes Alfvén, Swedish physicist, or to Alfvén waves in plasma physics.",The _____ waves propagated through the magnetized plasma.,Three Bee,,,,,1.0,3.0,1.0,4.0,4-factor weighted model (overall_score: 2.10),adjective,ALF-ven (emphasis on first syllable),"Named after Hannes Alfvén (1908-1995), Swedish physicist and Nobel Prize winner",Claude,Think 'Alf-ven' - Alf's invention in physics,,Swedish,Claude,Scripps National Spelling Bee,Three Bee,3.0,Scripps National Spelling Bee Words of the Champions (2024; 2025),2025-08-19
alfvénvirga,ERROR: This appears to be two words incorrectly joined together: 'alfvén' (physics term) + 'virga' (meteorological term).,The _____ needs to be separated into 'alfvén virga'.,Two Bee,,,,,1.0,4.0,1.0,4.0,4-factor weighted model (overall_score: 2.35),error,ALF-ven VUR-guh,Combined word error requiring separation,Claude,This should be two separate words: alfvén + virga,,Combined Error,Claude,Scripps National Spelling Bee,Two Bee,4.0,Scripps National Spelling Bee Words of the Champions (2022),2025-08-19
algae,"Simple aquatic organisms, typically photosynthetic and lacking true stems, roots, and leaves.",Green _____ covered the surface of the pond.,One Bee; Three Bee; Two Bee,,,,,1.0,3.0,1.0,2.0,4-factor weighted model (overall_score: 1.70),noun,AL-jee (emphasis on first syllable),From Latin 'alga' meaning 'seaweed',Claude,Think 'al-gae' - green stuff in water,,Latin,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,3.0,Scripps National Spelling Bee Words of the Champions (2021; 2022; 2023; 2024; 2025),2025-08-19
algebraic,Relating to or involving algebra; expressed using algebraic symbols and operations.,The student solved the _____ equation using factoring.,Three Bee,,,,,1.0,4.0,1.5,4.0,4-factor weighted model (overall_score: 2.48),adjective,al-juh-BRAY-ik (emphasis on third syllable),From Arabic 'al-jabr' meaning 'reunion of broken parts',Claude,Think 'algebra-ic' - relating to algebra,,Arabic,Claude,Scripps National Spelling Bee,Three Bee,4.0,Scripps National Spelling Bee Words of the Champions (2025),2025-08-19
algiers,"The capital and largest city of Algeria, located in North Africa.",The Mediterranean port of _____ was bustling with activity.,One Bee,,,,,1.0,3.0,1.0,4.0,4-factor weighted model (overall_score: 2.10),proper noun,al-JEERZ (emphasis on second syllable),From Arabic 'al-Jazā'ir' meaning 'the islands',Claude,Think 'al-jeers' - the island city,,Arabic,Claude,Scripps National Spelling Bee,One Bee,3.0,Scripps National Spelling Bee Words of the Champions (2021),2025-08-19
alhambra,"A palace and fortress complex in Granada, Spain; any ornate Moorish-style building.",The intricate tiles of the _____ displayed Islamic artistry.,Two Bee,,,,,2.0,4.0,1.0,4.0,4-factor weighted model (overall_score: 2.65),noun,al-HAM-bruh (emphasis on second syllable),From Arabic 'al-Ḥamrā' meaning 'the red one',Claude,Think 'al-ham-bra' - the red palace,,Arabic,Claude,Scripps National Spelling Bee,Two Bee,4.0,Scripps National Spelling Bee Words of the Champions (2023),2025-08-19
alibi,Evidence that a person was elsewhere when a crime was committed; an excuse.,The suspect had a solid _____ for the time of the robbery.,Two Bee,,,,,1.0,3.0,1.0,2.0,4-factor weighted model (overall_score: 1.70),noun,AL-uh-bahy (emphasis on first syllable),From Latin 'alibi' meaning 'elsewhere',Claude,"Think 'ali-bi' - I was elsewhere, by Ali",,Latin,Claude,Scripps National Spelling Bee,Two Bee,3.0,Scripps National Spelling Bee Words of the Champions (2022),2025-08-19
alienate,To cause someone to become unfriendly or hostile; to make someone feel isolated.,His rude behavior would _____ potential customers.,Three Bee,,,,,1.0,4.0,1.0,2.0,4-factor weighted model (overall_score: 1.95),verb,AY-lee-uh-nayt (emphasis on first syllable),"From Latin 'alienatus', meaning 'transferred to another'",Claude,Think 'alien-ate' - making someone feel like an alien,,Latin,Claude,Scripps National Spelling Bee,Three Bee,4.0,Scripps National Spelling Bee Words of the Champions (2024; 2025),2025-08-19
alighted,Past tense of alight; came down and settled; got off a vehicle.,The bird _____ gracefully on the branch.,Three Bee,,,,,2.0,4.0,1.5,4.0,4-factor weighted model (overall_score: 2.78),verb,uh-LAHY-tid (emphasis on second syllable),From Old English 'alihtan' meaning 'to dismount',Claude,Think 'a-lighted' - came to light on something,,Old English,Claude,Scripps National Spelling Bee,Three Bee,4.0,Scripps National Spelling Bee Words of the Champions (2025),2025-08-19
alimentation,The process of nourishing or being nourished; the provision of food.,Proper _____ is essential for healthy growth.,Three Bee,,,,,2.0,4.0,1.5,2.0,4-factor weighted model (overall_score: 2.38),noun,al-uh-men-TAY-shuhn (emphasis on fourth syllable),From Latin 'alimentum' meaning 'nourishment',Claude,Think 'aliment-ation' - the action of feeding,,Latin,Claude,Scripps National Spelling Bee,Three Bee,4.0,Scripps National Spelling Bee Words of the Champions (2024; 2025),2025-08-19
allegedly,According to claims or assertions; supposedly but not proven.,The suspect _____ committed the crime last Tuesday.,Three Bee,,,,,1.0,4.0,1.5,2.0,4-factor weighted model (overall_score: 2.08),adverb,uh-LEJ-id-lee (emphasis on second syllable),From Latin 'allegare' meaning 'to send as a deputy',Claude,Think 'alleged-ly' - supposedly in a legal way,,Latin,Claude,Scripps National Spelling Bee,Three Bee,4.0,Scripps National Spelling Bee Words of the Champions (2025),2025-08-19
allegiance,"Loyalty or commitment to a person, group, or cause.",Citizens pledge _____ to their country's flag.,One Bee; Two Bee,,,,,1.0,4.0,1.0,4.0,4-factor weighted model (overall_score: 2.35),noun,uh-LEE-juhn-s (emphasis on second syllable),"From Old French 'ligeance', from 'lige' meaning 'liege'",Claude,Think 'a-legiance' - a legal commitment,,Old French,Claude,Scripps National Spelling Bee,One Bee; Two Bee,4.0,Scripps National Spelling Bee Words of the Champions (2020; 2021; 2022; 2023),2025-08-19
alleluiatic,Of or relating to alleluia; characterized by praise or joy.,The choir's _____ singing filled the cathedral with joy.,Three Bee; Two Bee,,,,,1.0,4.0,1.5,4.0,4-factor weighted model (overall_score: 2.48),adjective,al-uh-LOO-yah-tik (emphasis on third syllable),From Hebrew 'hallelujah' meaning 'praise Yahweh',Claude,Think 'alleluia-tic' - relating to alleluia praise,,Hebrew,Claude,Scripps National Spelling Bee,Three Bee; Two Bee,4.0,Scripps National Spelling Bee Words of the Champions (2023; 2024; 2025),2025-08-19
allergenic,Causing or capable of causing an allergic reaction.,Peanuts are highly _____ for some people.,One Bee; Three Bee; Two Bee,,,,,1.0,4.0,1.5,3.0,4-factor weighted model (overall_score: 2.28),adjective,al-er-JEN-ik (emphasis on third syllable),From Greek 'allos' (other) + 'ergon' (work) + '-genic' (producing),Claude,Think 'aller-genic' - generating allergies,,Greek,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,4.0,Scripps National Spelling Bee Words of the Champions (2020; 2021; 2022; 2023; 2024; 2025),2025-08-19
allocable,"Capable of being allocated, assigned, or distributed.",The budget funds were _____ among various departments.,One Bee; Three Bee; Two Bee,,,,,1.0,4.0,1.5,2.0,4-factor weighted model (overall_score: 2.08),adjective,AL-uh-kuh-buhl (emphasis on first syllable),From Latin 'allocare' meaning 'to place',Claude,Think 'allo-cable' - able to be placed elsewhere,,Latin,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,4.0,Scripps National Spelling Bee Words of the Champions (2020; 2021; 2022; 2023; 2024; 2025),2025-08-19
allochroous,Changing color; exhibiting different colors.,The _____ mineral appeared different under various lights.,One Bee; Three Bee; Two Bee,,,,,1.0,4.0,1.5,3.0,4-factor weighted model (overall_score: 2.28),adjective,al-oh-KROH-uhs (emphasis on third syllable),From Greek 'allos' (other) + 'chroa' (color),Claude,Think 'allo-chromous' - other colors,,Greek,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,4.0,Scripps National Spelling Bee Words of the Champions (2020; 2021; 2022; 2023; 2024; 2025),2025-08-19
allonym,"The name of another person, especially when used by an author as a pseudonym.",The writer published under an _____ to avoid recognition.,One Bee; Three Bee; Two Bee,,,,,1.0,3.0,1.0,3.0,4-factor weighted model (overall_score: 1.90),noun,AL-uh-nim (emphasis on first syllable),From Greek 'allos' (other) + 'onyma' (name),Claude,Think 'allo-nym' - another person's name,,Greek,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,3.0,Scripps National Spelling Bee Words of the Champions (2020; 2021; 2022; 2023; 2024; 2025),2025-08-19
alloy,A mixture of metals; to mix metals or to combine different elements.,Bronze is an _____ of copper and tin.,One Bee; Two Bee,,,,,1.0,3.0,1.0,4.0,4-factor weighted model (overall_score: 2.10),noun/verb,AL-oy or uh-LOY (emphasis varies),"From Old French 'aloi', from 'aloier' meaning 'to combine'",Claude,Think 'all-oy' - all metals combined,,Old French,Claude,Scripps National Spelling Bee,One Bee; Two Bee,3.0,Scripps National Spelling Bee Words of the Champions (2020; 2021; 2022),2025-08-19
alluvial,Relating to alluvium; deposited by flowing water.,The _____ soil in the river valley was very fertile.,One Bee; Three Bee; Two Bee,,,,,1.0,4.0,1.5,2.0,4-factor weighted model (overall_score: 2.08),adjective,uh-LOO-vee-uhl (emphasis on second syllable),From Latin 'alluvius' meaning 'washed against',Claude,Think 'all-uvial' - all washed by water,,Latin,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,4.0,Scripps National Spelling Bee Words of the Champions (2020; 2021; 2022; 2023; 2024),2025-08-19
alluvialalma,ERROR: This appears to be two words incorrectly joined together: 'alluvial' (water-deposited) + 'alma' (soul/nourishing).,The _____ needs to be separated into 'alluvial alma'.,Three Bee,,,,,1.0,4.0,1.0,4.0,4-factor weighted model (overall_score: 2.35),error,uh-LOO-vee-uhl AL-muh,Combined word error requiring separation,Claude,This should be two separate words: alluvial + alma,,Combined Error,Claude,Scripps National Spelling Bee,Three Bee,4.0,Scripps National Spelling Bee Words of the Champions (2025),2025-08-19
