word,years,source_files,source_difficulties
thunderbolt,2020; 2021,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf,One Bee
thurible,2023,2023_Words_of_the_Champions.pdf,Two Bee
thursday,2024,2024 Words of the Champions.pdf,Three Bee
thus,2025,2025 Words of Champion _1_.pdf,Three Bee
thwartwise,2020; 2021; 2022; 2023; 2024; 2025,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,One Bee; Three Bee; Two Bee
thylacine,2020; 2021,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf,One Bee
thyme,2020; 2021; 2022; 2023; 2024; 2025,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,One Bee; Three Bee; Two Bee
thyroid,2024,2024 Words of the Champions.pdf,Three Bee
tiara,2023,2023_Words_of_the_Champions.pdf,Two Bee
tibetan,2025,2025 Words of Champion _1_.pdf,Three Bee
tibia,2020; 2021; 2022; 2023; 2024,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf,One Bee; Three Bee; Two Bee
tichodrome,2025,2025 Words of Champion _1_.pdf,Three Bee
tichodromesapporo,2025,2025 Words of Champion _1_.pdf,Three Bee
tickled,2020; 2021; 2022; 2023; 2024; 2025,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,One Bee; Three Bee; Two Bee
tide,2024,2024 Words of the Champions.pdf,Three Bee
tied,2025,2025 Words of Champion _1_.pdf,Three Bee
tiff,2025,2025 Words of Champion _1_.pdf,Three Bee
tiffany,2022; 2023; 2024,2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf,Three Bee; Two Bee
tiffanytiffin,2025,2025 Words of Champion _1_.pdf,Three Bee
tiffin,2020; 2021; 2022; 2023; 2024,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf,One Bee; Three Bee; Two Bee
tiger,2020; 2022,2020 Words_of_the_Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf,One Bee; Two Bee
tigers,2024,2024 Words of the Champions.pdf,Three Bee
tightly,2024,2024 Words of the Champions.pdf,Three Bee
tiki,2023; 2024; 2025,2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,Three Bee; Two Bee
tikka,2024,2024 Words of the Champions.pdf,Three Bee
tikkun,2020; 2021; 2022; 2023; 2024; 2025,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,One Bee; Three Bee; Two Bee
tilapia,2023,2023_Words_of_the_Champions.pdf,Two Bee
tillamook,2025,2025 Words of Champion _1_.pdf,Three Bee
