word,years,source_files,source_difficulties
honourific,2021; 2022; 2023,2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf,One Bee; Two Bee
hooey,2021,2021_Printable_Words of the Champions.pdf,One Bee
hook,2020,2020 Words_of_the_Champions.pdf,One Bee
hooligan,2020; 2021,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf,One Bee
hooves,2020; 2021,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf,One Bee
hope,2024,2024 Words of the Champions.pdf,Three Bee
hopped,2024,2024 Words of the Champions.pdf,Three Bee
hopping,2024,2024 Words of the Champions.pdf,Three Bee
hopppped,2025,2025 Words of Champion _1_.pdf,Three Bee
hopscotch,2025,2025 Words of Champion _1_.pdf,Three Bee
hordeolum,2022; 2023; 2024; 2025,2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,Three Bee; Two Bee
horizon,2020; 2021; 2022,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf,One Bee; Two Bee
horizontal,2024; 2025,2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,Three Bee
horned,2024,2024 Words of the Champions.pdf,Three Bee
horns,2024,2024 Words of the Champions.pdf,Three Bee
horologist,2020,2020 Words_of_the_Champions.pdf,One Bee
horologistspeleothem,2021; 2022,2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf,One Bee; Two Bee
horse,2024; 2025,2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,Three Bee
horseradish,2024; 2025,2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,Three Bee
hortatory,2020; 2021,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf,One Bee
horticulture,2024,2024 Words of the Champions.pdf,Three Bee
hospitality,2020,2020 Words_of_the_Champions.pdf,One Bee
