word,years,source_files,source_difficulties
gleaming,2021,2021_Printable_Words of the Champions.pdf,One Bee
glengarry,2021; 2022; 2024; 2025,2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,One Bee; Three Bee; Two Bee
glib,2022,2022 Words of the Champions_low_ink_printable.pdf,Two Bee
glide,2023,2023_Words_of_the_Champions.pdf,Two Bee
glimmer,2020; 2021,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf,One Bee
glimpse,2020,2020 Words_of_the_Champions.pdf,One Bee
glint,2025,2025 Words of Champion _1_.pdf,Three Bee
gliriform,2025,2025 Words of Champion _1_.pdf,Three Bee
glissando,2020; 2021; 2022; 2023; 2024; 2025,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,One Bee; Three Bee; Two Bee
glisten,2021,2021_Printable_Words of the Champions.pdf,One Bee
glitterati,2020; 2021; 2022; 2023; 2024,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf,One Bee; Three Bee; Two Bee
glittery,2024,2024 Words of the Champions.pdf,Three Bee
gloaming,2024,2024 Words of the Champions.pdf,Three Bee
global,2020; 2021; 2022; 2023; 2024; 2025,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,One Bee; Three Bee; Two Bee
globular,2020; 2021; 2022; 2023; 2024,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf,One Bee; Three Bee; Two Bee
gloomy,2023,2023_Words_of_the_Champions.pdf,Two Bee
glossary,2025,2025 Words of Champion _1_.pdf,Three Bee
glossolalia,2025,2025 Words of Champion _1_.pdf,Three Bee
glossopetrae,2020; 2021,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf,One Bee
gloves,2022,2022 Words of the Champions_low_ink_printable.pdf,Two Bee
glowquick,2025,2025 Words of Champion _1_.pdf,Three Bee
glucose,2020; 2021,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf,One Bee
glue,2024,2024 Words of the Champions.pdf,Three Bee
glumly,2024,2024 Words of the Champions.pdf,Three Bee
gluten,2022,2022 Words of the Champions_low_ink_printable.pdf,Two Bee
gluttonous,2020; 2021; 2022; 2023; 2024; 2025,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,One Bee; Three Bee; Two Bee
glyceraldehyde,2020; 2021; 2022; 2023; 2024; 2025,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,One Bee; Three Bee; Two Bee
gnarled,2020; 2021; 2022; 2023; 2024; 2025,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,One Bee; Three Bee; Two Bee
