word,definition,example_sentence,source_difficulty,difficulty_level,difficulty_name,ai_difficulty_level,ai_difficulty_name,phonetic_transparency_score,word_frequency_score,morphology_score,etymology_score,difficulty_calculation_method,part_of_speech,pronunciation_guide,etymology,etymology_source,memory_tips,alternate_spellings,language_origin,definition_source,source_names,source_difficulties,frequency,original_source,source_access_date
subdued,"Quiet and rather reflective or depressed; lacking in energy or vitality; (of color, sound, lighting) soft and restrained. Can describe emotional states, physical behavior, or sensory qualities that are muted rather than intense or vibrant.",The normally energetic child seemed _____ after the disappointing news.,Three Bee,,,,,2.0,3.0,2.0,2.3,4-factor weighted model (overall_score: 2.31),"adjective, verb (past tense)",suhb-DOOD (emphasis on second syllable),"Past participle of ""subdue,"" from Latin ""subducere"" meaning ""to withdraw, remove""",Claude,"Think ""sub-dued"" - under control, not showing excitement",,Latin,Claude,Scripps National Spelling Bee,Three Bee,3.0,Scripps National Spelling Bee Words of the Champions (2025),2025-08-19
subjugate,"To bring under domination or control, especially by conquest; to make subservient; to defeat and bring under complete control. Often used in contexts of military conquest, political oppression, or psychological domination.",The empire sought to _____ all neighboring territories through military force.,Three Bee,,,,,2.0,4.0,3.0,2.3,4-factor weighted model (overall_score: 2.81),verb,SUB-juh-gayt (emphasis on first syllable),"From Latin ""subjugatus,"" past participle of ""subjugare,"" from ""sub"" (under) + ""jugum"" (yoke)",Claude,"Think ""sub-jug-ate"" - to put someone under the yoke like oxen",,Latin,Claude,Scripps National Spelling Bee,Three Bee,4.0,Scripps National Spelling Bee Words of the Champions (2025),2025-08-19
subliminal,Below the threshold of conscious perception; influencing the mind without being consciously noticed. Refers to stimuli that affect behavior or emotions without the person being aware of the influence.,The advertisement contained _____ messages designed to influence purchasing decisions.,One Bee,,,,,2.0,4.0,3.0,2.3,4-factor weighted model (overall_score: 2.81),adjective,suhb-LIM-uh-nuhl (emphasis on second syllable),"From Latin ""sub"" (below) + ""limen"" (threshold) + ""-al""",Claude,"Think ""sub-liminal"" - below the limit of conscious awareness",,Latin,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022, 2023, 2024)",2025-08-19
subliminalsubluxated,"[COMBINED WORD ERROR] This appears to be two words incorrectly joined: ""subliminal"" (below conscious perception) + ""subluxated"" (partially dislocated). This is a data processing error that should be corrected.",[ERROR - This combined word should not appear in spelling bee materials],Three Bee,,,,,4.0,4.0,3.0,4.0,4-factor weighted model (overall_score: 3.75),error - combined words,[PRONUNCIATION ERROR - COMBINED WORDS],[ETYMOLOGY ERROR - COMBINED WORDS],Claude,"This is a data error - should be separated into ""subliminal"" and ""subluxated""",subliminal + subluxated (separate words),ERROR - combined words,Claude,Scripps National Spelling Bee,Three Bee,4.0,Scripps National Spelling Bee Words of the Champions (2025),2025-08-19
subluxated,"Partially dislocated; having undergone subluxation, which is an incomplete or partial dislocation of a joint. In chiropractic terminology, refers to a misalignment of vertebrae that may interfere with nervous system function.",The chiropractor identified several _____ vertebrae in the patient's spine.,Three Bee,,,,,4.0,4.0,3.0,2.3,4-factor weighted model (overall_score: 3.41),"adjective, verb (past tense)",suhb-LUHK-say-ted (emphasis on second syllable),"From ""subluxation,"" from Latin ""sub"" (partially) + ""luxatus"" (dislocated)",Claude,"Think ""sub-luxated"" - partially out of place, not fully dislocated",,Latin,Claude,Scripps National Spelling Bee,Three Bee,4.0,Scripps National Spelling Bee Words of the Champions (2024),2025-08-19
submerged,Completely covered by water or another liquid; hidden or concealed beneath the surface; overwhelmed or absorbed completely in an activity or state of mind.,The ancient ruins remained _____ beneath the lake for centuries.,Three Bee,,,,,2.0,4.0,3.0,2.3,4-factor weighted model (overall_score: 2.81),"adjective, verb (past tense)",suhb-MURJD (emphasis on second syllable),"Past participle of ""submerge,"" from Latin ""submergere,"" from ""sub"" (under) + ""mergere"" (to plunge)",Claude,"Think ""sub-merged"" - merged completely under water",,Latin,Claude,Scripps National Spelling Bee,Three Bee,4.0,Scripps National Spelling Bee Words of the Champions (2024),2025-08-19
submersible,"Capable of being submerged; a vessel designed to operate underwater, typically smaller and less complex than a submarine. Used for deep-sea research, exploration, and underwater construction work.",The research team used a deep-sea _____ to explore the ocean trench.,One Bee,,,,,2.0,4.0,3.0,2.3,4-factor weighted model (overall_score: 2.81),"adjective, noun",suhb-MUR-suh-buhl (emphasis on second syllable),"From ""submerse"" + ""-ible,"" from Latin ""submersus""",Claude,"Think ""sub-mersible"" - able to be submerged under water",,Latin,Claude,Scripps National Spelling Bee,One Bee; Three Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2024, 2025)",2025-08-19
submitted,Past tense of submit; presented for consideration or approval; yielded to authority or control; gave in to pressure or force.,She _____ her research proposal to the academic committee for review.,Three Bee,,,,,2.0,4.0,3.0,2.3,4-factor weighted model (overall_score: 2.81),verb (past tense),suhb-MIT-ed (emphasis on second syllable),"Past tense of ""submit,"" from Latin ""submittere,"" from ""sub"" (under) + ""mittere"" (to send)",Claude,"Think ""sub-mitted"" - sent under someone else's authority",,Latin,Claude,Scripps National Spelling Bee,Three Bee,4.0,Scripps National Spelling Bee Words of the Champions (2025),2025-08-19
subrident,"Smiling in a subtle or restrained manner; having a faint or suppressed smile. This rare word describes a gentle, understated expression of amusement or pleasure.",Her _____ expression suggested she knew something amusing that others didn't.,One Bee,,,,,2.0,4.0,3.0,2.3,4-factor weighted model (overall_score: 2.81),adjective,suhb-RY-dent (emphasis on second syllable),"From Latin ""sub"" (under, slightly) + ""ridens"" (smiling), from ""ridere"" (to laugh)",Claude,"Think ""sub-rident"" - smiling subtly, not fully grinning",,Latin,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2023, 2024, 2025)",2025-08-19
subridentethylene,"[COMBINED WORD ERROR] This appears to be two words incorrectly joined: ""subrident"" (smiling subtly) + ""ethylene"" (a chemical compound). This is a data processing error that should be corrected.",[ERROR - This combined word should not appear in spelling bee materials],Two Bee,,,,,3.0,4.0,2.0,4.0,4-factor weighted model (overall_score: 3.20),error - combined words,[PRONUNCIATION ERROR - COMBINED WORDS],[ETYMOLOGY ERROR - COMBINED WORDS],Claude,"This is a data error - should be separated into ""subrident"" and ""ethylene""",subrident + ethylene (separate words),ERROR - combined words,Claude,Scripps National Spelling Bee,Two Bee,4.0,Scripps National Spelling Bee Words of the Champions (2022),2025-08-19
subsequent,Coming after something in time; following in time or order; occurring or existing later or after something else.,"The initial meeting went well, and _____ negotiations proceeded smoothly.",One Bee,,,,,3.0,4.0,3.0,2.3,4-factor weighted model (overall_score: 3.11),adjective,SUHB-si-kwuhnt (emphasis on first syllable),"From Latin ""subsequens,"" from ""sub"" (close to) + ""sequi"" (to follow)",Claude,"Think ""sub-sequent"" - following in sequence",,Latin,Claude,Scripps National Spelling Bee,One Bee; Three Bee; Two Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2020, 2021, 2022, 2023, 2024, 2025)",2025-08-19
subservient,Prepared to obey others unquestioningly; servile; less important than something else; subordinate. Often implies excessive willingness to please or comply with others' wishes.,The dictator demanded that all citizens remain completely _____ to his authority.,Two Bee,,,,,2.0,4.0,3.0,2.3,4-factor weighted model (overall_score: 2.81),adjective,suhb-SUR-vee-uhnt (emphasis on second syllable),"From Latin ""subserviens,"" from ""sub"" (under) + ""servire"" (to serve)",Claude,"Think ""sub-servient"" - serving under someone else's authority",,Latin,Claude,Scripps National Spelling Bee,Two Bee,4.0,Scripps National Spelling Bee Words of the Champions (2023),2025-08-19
subsidence,"The gradual caving in or sinking of an area of land; the process of becoming less intense, active, or severe. Can refer to geological phenomena or the abating of conditions.",Mining activities caused significant _____ in the surrounding neighborhood.,Two Bee,,,,,4.0,4.0,3.0,2.3,4-factor weighted model (overall_score: 3.41),noun,suhb-SY-duhnts (emphasis on second syllable),"From Latin ""subsidere,"" from ""sub"" (down) + ""sidere"" (to settle)",Claude,"Think ""sub-sidence"" - sinking down below the surface",,Latin,Claude,Scripps National Spelling Bee,Two Bee,4.0,Scripps National Spelling Bee Words of the Champions (2023),2025-08-19
subsistence,The action or fact of maintaining or supporting oneself at a minimum level; the means of securing the necessities of life. Often refers to basic survival rather than comfortable living.,"The farmer practiced _____ agriculture, growing just enough food for his family.",Three Bee,,,,,4.0,4.0,3.0,2.3,4-factor weighted model (overall_score: 3.41),noun,suhb-SIS-tuhnts (emphasis on second syllable),"From Latin ""subsistentia,"" from ""subsistere,"" meaning ""to stand firm, exist""",Claude,"Think ""sub-sistence"" - existing at the most basic level",,Latin,Claude,Scripps National Spelling Bee,Three Bee,4.0,"Scripps National Spelling Bee Words of the Champions (2024, 2025)",2025-08-19
substance,A particular kind of matter with uniform properties; the real physical matter of which a thing consists; the essential nature or most important quality of something.,The scientist analyzed the chemical composition of the unknown _____.,Three Bee,,,,,4.0,4.0,2.0,2.3,4-factor weighted model (overall_score: 3.16),noun,SUHB-stuhnts (emphasis on first syllable),"From Latin ""substantia,"" from ""substare,"" meaning ""to stand under, exist""",Claude,"Think ""sub-stance"" - what stands under or supports something",,Latin,Claude,Scripps National Spelling Bee,Three Bee,4.0,Scripps National Spelling Bee Words of the Champions (2025),2025-08-19
substantial,"Of considerable importance, size, or worth; strongly built or made; having substance rather than being superficial. Implies significance, solidity, or meaningful content.",The charity received a _____ donation that would fund programs for years.,One Bee,,,,,3.0,4.0,3.0,2.3,4-factor weighted model (overall_score: 3.11),adjective,suhb-STAN-shuhl (emphasis on second syllable),"From Latin ""substantialis,"" from ""substantia"" (substance)",Claude,"Think ""sub-stantial"" - having real substance, not superficial",,Latin,Claude,Scripps National Spelling Bee,One Bee,4.0,Scripps National Spelling Bee Words of the Champions (2021),2025-08-19
