word,years,source_files,source_difficulties
bavaria,2025,2025 Words of Champion _1_.pdf,Three Bee
bavarian,2022; 2023; 2024; 2025,2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,Three Bee; Two Bee
bavarois,2025,2025 Words of Champion _1_.pdf,Three Bee
bawl,2020; 2021,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf,One Bee
bayonet,2020,2020 Words_of_the_Champions.pdf,One Bee
bayreuth,2022,2022 Words of the Champions_low_ink_printable.pdf,Two Bee
bazaar,2025,2025 Words of Champion _1_.pdf,Three Bee
bazar,2025,2025 Words of Champion _1_.pdf,Three Bee
bazooka,2020; 2021; 2022,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf,One Bee; Two Bee
bdelloid,2020; 2021; 2022,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf,One Bee; Two Bee
beacons,2020,2020 Words_of_the_Champions.pdf,One Bee
beagle,2020; 2021; 2022; 2023,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf,One Bee; Two Bee
beak,2022,2022 Words of the Champions_low_ink_printable.pdf,Two Bee
beam,2020,2020 Words_of_the_Champions.pdf,One Bee
beans,2021,2021_Printable_Words of the Champions.pdf,One Bee
bear,2025,2025 Words of Champion _1_.pdf,Three Bee
beatboxingmutate,2020,2020 Words_of_the_Champions.pdf,One Bee
beatific,2020; 2021; 2022; 2023; 2024,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf,One Bee; Three Bee; Two Bee
beatificbeguile,2025,2025 Words of Champion _1_.pdf,Three Bee
beauceron,2022; 2023; 2024; 2025,2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,Three Bee; Two Bee
beaucoupbanal,2020,2020 Words_of_the_Champions.pdf,One Bee
beaumontage,2020; 2021; 2022; 2023; 2024; 2025,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,One Bee; Three Bee; Two Bee
beautician,2020,2020 Words_of_the_Champions.pdf,One Bee
