word,years,source_files,source_difficulties
impasse,2025,2025 Words of Champion _1_.pdf,Three Bee
impasto,2020; 2024; 2025,2020 Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,One Bee; Three Bee
impastoantagonistic,2022; 2023,2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf,Two Bee
impeachable,2020; 2021; 2022; 2023; 2024,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf,One Bee; Three Bee; Two Bee
impeccable,2025,2025 Words of Champion _1_.pdf,Three Bee
impecunious,2020; 2021; 2022; 2023; 2024; 2025,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,One Bee; Three Bee; Two Bee
impediment,2020; 2021; 2022; 2023; 2024; 2025,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,One Bee; Three Bee; Two Bee
impel,2024,2024 Words of the Champions.pdf,Three Bee
impenetrable,2021,2021_Printable_Words of the Champions.pdf,One Bee
imperator,2025,2025 Words of Champion _1_.pdf,Three Bee
imperious,2020; 2021; 2022; 2023; 2024; 2025,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,One Bee; Three Bee; Two Bee
impermeable,2020; 2021; 2022; 2023; 2024,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf,One Bee; Three Bee; Two Bee
impertinent,2022,2022 Words of the Champions_low_ink_printable.pdf,Two Bee
impetus,2020; 2021; 2022; 2023; 2024; 2025,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,One Bee; Three Bee; Two Bee
implacable,2020; 2021; 2022; 2023; 2024; 2025,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,One Bee; Three Bee; Two Bee
implicative,2023; 2024; 2025,2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,Three Bee; Two Bee
implicativesostenuto,2022,2022 Words of the Champions_low_ink_printable.pdf,Two Bee
implore,2021,2021_Printable_Words of the Champions.pdf,One Bee
impolite,2022,2022 Words of the Champions_low_ink_printable.pdf,Two Bee
imponderabilia,2025,2025 Words of Champion _1_.pdf,Three Bee
important,2024,2024 Words of the Champions.pdf,Three Bee
importunate,2020; 2021; 2022; 2023,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf,One Bee; Two Bee
imposing,2021; 2024; 2025,2021_Printable_Words of the Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,One Bee; Three Bee
imposter,2020,2020 Words_of_the_Champions.pdf,One Bee
impostor,2020,2020 Words_of_the_Champions.pdf,One Bee
impoverish,2022; 2023; 2024; 2025,2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,Three Bee; Two Bee
imprecatory,2025,2025 Words of Champion _1_.pdf,Three Bee
impresario,2020; 2021; 2022; 2023; 2024; 2025,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,One Bee; Three Bee; Two Bee
impromptu,2020; 2021; 2022; 2023; 2025,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2025 Words of Champion _1_.pdf,One Bee; Three Bee; Two Bee
impromptuincinerate,2024,2024 Words of the Champions.pdf,Three Bee
improve,2020; 2021; 2022; 2024,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2024 Words of the Champions.pdf,One Bee; Three Bee; Two Bee
impudence,2023,2023_Words_of_the_Champions.pdf,Two Bee
impugn,2020; 2021,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf,One Bee
inaudible,2023,2023_Words_of_the_Champions.pdf,Two Bee
incandescent,2024,2024 Words of the Champions.pdf,Three Bee
incantations,2021,2021_Printable_Words of the Champions.pdf,One Bee
incarnadine,2020,2020 Words_of_the_Champions.pdf,One Bee
incarnadineor,2021,2021_Printable_Words of the Champions.pdf,One Bee
incendiary,2020,2020 Words_of_the_Champions.pdf,One Bee
incense,2024,2024 Words of the Champions.pdf,Three Bee
incentive,2020; 2021; 2022; 2023,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf,One Bee; Two Bee
incessant,2025,2025 Words of Champion _1_.pdf,Three Bee
inched,2020; 2021,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf,One Bee
inchoate,2020; 2021; 2022; 2023,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf,One Bee; Two Bee
incident,2020,2020 Words_of_the_Champions.pdf,One Bee
incinerate,2020; 2021; 2022; 2023; 2025,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2025 Words of Champion _1_.pdf,One Bee; Three Bee; Two Bee
incisiform,2024; 2025,2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,Three Bee
incited,2024,2024 Words of the Champions.pdf,Three Bee
incitive,2024; 2025,2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,Three Bee
inclement,2020; 2022; 2023; 2024; 2025,2020 Words_of_the_Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,One Bee; Three Bee; Two Bee
